6.511220685294126585e-05,8.099362785015905828e-05,8.281957693839436482e-05,6.479210347058820272e-05,7.405700820627975761e-05,1.016673491470587861e-04,7.683134997257552029e-05,8.125754355286165403e-05,1.371872515934023477e-04,1.262179743072336347e-04,1.435684427968998732e-04,8.162167250953903394e-05,8.912024295906187301e-05,8.420185556478552427e-05,1.088513495643876952e-04,9.027816032313187801e-05,1.196174614765501190e-04,8.507347864626394417e-05,1.414726517392687444e-04,1.149061572058824134e-04,6.179162074761534291e-05,4.244966825119228287e-05,7.171885572774242988e-05,7.528233374483308193e-05,7.042406869395850962e-05,1.565575946760731539e-04,1.428316222575517754e-04,1.379250300699521757e-04,6.660612578378369015e-05,6.353399878616857463e-05,5.426531202265509200e-05,8.170674601589819250e-05,5.224247078934811085e-05,7.583449272734494738e-05,6.027606233664544523e-05,9.118808012360873829e-05,9.195378708982500295e-05,1.250316487333066602e-04,8.897421360453106845e-05,1.011244056562002976e-04,9.056257911248014286e-05,8.560142661685205673e-05,8.988004274841006357e-05,5.743600937996826849e-05,9.104880207034958984e-05,5.727074421820345357e-05,6.606135449841021704e-05,1.239174655119237400e-04,8.566755467686818914e-05,7.274081419594594588e-05
7.045878785775494253e-05,1.204629229730372450e-04,8.220551617228127157e-05,1.197054492432646927e-04,9.059921487331951346e-05,8.880040509824314832e-05,9.347257205702901419e-05,1.186166251238218380e-04,1.348269407456001261e-04,1.203632336171416765e-04,8.162167250953903394e-05,3.707704901199774562e-04,1.007976789263385334e-04,1.207255168054548834e-04,1.028598199289925118e-04,7.907633956534834642e-05,1.109344901583216107e-04,7.387354421149591114e-05,1.324658445945731664e-04,1.144287588435740607e-04,7.205672847465374395e-05,4.960132987259658618e-05,9.306629350124994880e-05,8.541060797604266275e-05,9.721007425779681032e-05,1.556349169405293453e-04,1.398114687634851346e-04,8.894042917616979424e-05,7.700674484899827665e-05,9.421853056727315173e-05,5.534622938194346783e-05,8.530774138914566076e-05,5.323208846924990542e-05,6.608246564055669325e-05,5.827313343944135686e-05,9.528754087018017043e-05,9.104016202631300288e-05,1.362963819163092577e-04,9.536176910831658192e-05,1.047417319914507080e-04,7.928601964965722635e-05,1.968968898739196756e-04,9.273500043415737481e-05,5.296490320682265706e-05,1.983183263994251551e-04,5.506376007386627064e-05,7.034345646497076204e-05,1.038115578654447699e-04,9.673570023966409249e-05,9.320141010824210229e-05
7.801307654465033817e-05,1.129066464687299810e-04,9.416608716848924327e-05,8.481177165346111160e-05,8.343635750421402280e-05,1.075849167988896318e-04,9.213988049638743686e-05,1.004585881203875607e-04,1.695280511384231745e-04,1.397493091738464296e-04,8.912024295906187301e-05,1.007976789263385334e-04,1.912846884622578316e-04,1.087716793670354663e-04,1.294488232927084735e-04,9.711327876520067803e-05,1.381456969595168459e-04,9.054253726901295837e-05,1.488629359991621142e-04,1.322730889033644597e-04,6.596287246897003867e-05,5.584704522363710026e-05,7.728130924548583464e-05,9.309257016502830496e-05,1.073343498140131642e-04,1.833380689966251031e-04,1.717267461542966358e-04,9.484561292308705800e-05,8.566331669439597777e-05,6.718365381999468313e-05,5.697073979046979455e-05,9.591865773232688094e-05,5.746006770138215443e-05,7.640333742050362691e-05,6.590904350983281686e-05,1.309296074390184166e-04,1.032118303187345835e-04,1.408192523024352186e-04,1.111960486277668088e-04,1.120262008299274640e-04,1.033499918115885353e-04,1.099536476432852830e-04,1.225805871487557037e-04,6.360228771314016939e-05,1.009741337035779393e-04,6.442689790264222204e-05,7.175412190015577265e-05,1.178093718564861921e-04,9.904791199356668681e-05,9.647262546269664359e-05
1.151601968801313811e-04,2.036522654497381396e-04,1.006361586056696034e-04,1.074344714640355247e-04,7.923828891584214012e-05,1.052700799535565793e-04,1.392002481362996974e-04,2.335179291045549909e-04,1.622175991623888477e-04,1.714084472415506341e-04,8.420185556478552427e-05,1.207255168054548834e-04,1.087716793670354663e-04,3.671673606181315511e-04,1.182358280107597516e-04,1.082617177003943260e-04,1.292211807351403700e-04,9.272562602779925185e-05,1.609404157680789150e-04,1.294518779364499026e-04,6.270970236589280778e-05,3.955526909463379966e-05,7.113260504329618154e-05,8.821396359605179088e-05,1.294604217568879560e-04,1.693231139987396794e-04,1.633070550222095942e-04,9.352163446375630069e-05,7.397947647479290710e-05,6.285796848558294772e-05,4.105908009175680227e-05,1.011935439127265225e-04,5.833377457919176721e-05,8.980246640369809802e-05,5.418374463113586486e-05,1.069645283118123491e-04,9.040705597874461969e-05,1.449007533850554027e-04,1.097725395283066666e-04,1.297546296605741874e-04,1.218255932650047155e-04,1.355391998705303685e-04,1.019261800941958086e-04,5.174958934461927119e-05,1.357574661064962762e-04,5.592507974348527702e-05,5.970346266053572448e-05,1.363311319439049186e-04,1.028745786327206545e-04,1.125488788702756895e-04
9.547461321134440146e-05,1.149444261150906572e-04,1.085567897226184716e-04,8.547133511652987175e-05,9.301164692831017820e-05,1.338445136335732156e-04,1.045742555274326469e-04,1.073453418818941154e-04,2.564101086828265660e-04,1.674402281233591610e-04,1.088513495643876952e-04,1.028598199289925118e-04,1.294488232927084735e-04,1.182358280107597516e-04,2.233993035274254094e-04,1.184734387117223887e-04,2.039512309064355053e-04,9.733952282639056345e-05,1.789210994923731788e-04,1.850559461778670091e-04,7.820477666304175295e-05,6.113272953711451282e-05,8.860544950042323440e-05,1.024071562342313192e-04,1.119713823865780113e-04,2.610558385936394624e-04,2.489388984548128610e-04,1.195852822620631974e-04,9.474568710973841159e-05,7.949253034029062158e-05,6.113579909461102789e-05,1.097891494641797637e-04,6.370949606337438799e-05,9.204540507625589446e-05,7.639181101555322516e-05,1.193822771674396917e-04,1.325168585394674678e-04,1.901048537580269163e-04,1.251563590512999959e-04,1.290764673426337444e-04,1.142795872211953837e-04,1.073504135983948115e-04,1.174803522941002303e-04,7.482159928492366813e-05,1.130584655950801369e-04,7.069632791753758107e-05,7.346812971252341881e-05,1.432291092583894252e-04,1.155898941577716496e-04,1.017913099541301671e-04
8.976014573120337145e-05,1.022444722839664980e-04,1.104411270342348382e-04,6.857152970130630056e-05,7.142703281669309434e-05,1.027370926758740846e-04,8.984918080922539335e-05,1.050140466350409839e-04,1.612681386998572380e-04,1.450487707882352378e-04,9.027816032313187801e-05,7.907633956534834642e-05,9.711327876520067803e-05,1.082617177003943260e-04,1.184734387117223887e-04,2.662422348105005551e-04,1.328734642809447850e-04,1.096403244835633916e-04,1.363487039187256391e-04,1.310655327575086339e-04,6.207361591330839219e-05,4.852204098714870713e-05,7.475279842822721158e-05,7.924396490464971101e-05,9.742493617666634763e-05,1.809168605981462271e-04,1.630327316893776456e-04,9.651554576438350842e-05,7.223708001047795873e-05,6.573078385010387985e-05,5.150812894158274821e-05,8.557005051825641666e-05,5.693595903186219416e-05,8.877814722376853199e-05,5.864709109798581997e-05,9.950185826244171560e-05,9.280555903537668252e-05,1.289315850096421179e-04,9.755008040627671545e-05,1.325030613784230300e-04,1.043227410743762711e-04,8.818002011235542468e-05,9.197511192829558376e-05,5.422330700972468248e-05,9.546255362454281776e-05,5.631589510005720377e-05,6.372567865864522214e-05,1.205102160839169778e-04,8.523569945663682227e-05,8.743152583181923237e-05
9.551806127034616692e-05,1.200458069316910425e-04,1.190237806841082358e-04,9.316496346596922831e-05,9.862813740644230847e-05,1.488458573569246743e-04,1.102140171934374007e-04,1.130027665968332809e-04,3.081625154481131283e-04,1.821932984918090239e-04,1.196174614765501190e-04,1.109344901583216107e-04,1.381456969595168459e-04,1.292211807351403700e-04,2.039512309064355053e-04,1.328734642809447850e-04,2.882038510687625070e-04,1.149881076851857104e-04,1.980231953329181596e-04,2.346234708493750260e-04,8.112411571472566136e-05,6.426107468575038221e-05,9.481114820876318484e-05,1.070738214066931207e-04,1.157119514492050300e-04,3.245530881664468481e-04,3.064630472085590933e-04,1.289847344748420944e-04,1.019274792376193982e-04,8.505492953572049253e-05,6.415883396835328316e-05,1.173577848743520156e-04,6.575625126843024184e-05,9.819237275355939413e-05,8.145042995631447636e-05,1.308356757148244703e-04,1.443840098003883979e-04,2.135165148480700403e-04,1.303889126318020250e-04,1.477870775746582040e-04,1.239046210084856136e-04,1.147597765336921019e-04,1.302328944413514518e-04,7.822917133581588206e-05,1.218862918899867140e-04,7.133170720833350567e-05,7.881998182025859044e-05,1.618782371471447603e-04,1.261487714816569318e-04,1.107041096832298677e-04
8.354677288466065240e-05,8.794893404528845342e-05,1.157696947732567849e-04,7.060405954397786562e-05,7.019873649026137671e-05,9.521772683972335707e-05,7.540631261032728911e-05,8.832475763740987125e-05,1.295515337944382235e-04,1.366898881385148314e-04,8.507347864626394417e-05,7.387354421149591114e-05,9.054253726901295837e-05,9.272562602779925185e-05,9.733952282639056345e-05,1.096403244835633916e-04,1.149881076851857104e-04,2.149903502686171435e-04,1.337067621738276691e-04,1.105703789893438751e-04,5.613567316002760171e-05,4.289621941434659287e-05,7.049110537486002841e-05,7.673455741722542901e-05,7.933826879518944000e-05,1.380741296373301876e-04,1.390743988173899102e-04,8.953162824042878933e-05,6.393660544702634138e-05,6.200407036624123341e-05,4.747074176437472026e-05,7.336740934598540284e-05,5.105357870240063669e-05,8.493423955823214847e-05,5.973624616355104213e-05,9.718832260007050940e-05,8.462581861866436182e-05,1.217365173932605200e-04,9.418829341969114574e-05,1.143131827322522504e-04,1.095885552066684496e-04,8.305523331365307575e-05,8.704033981654815775e-05,5.586715178557445785e-05,9.785749997799011600e-05,5.584803053878390194e-05,6.391790122680159221e-05,1.165560924648304159e-04,8.092743426599247579e-05,7.906260157787217560e-05
1.140603955177457680e-04,1.445513543161601846e-04,1.312696064734240995e-04,1.087795206790485251e-04,1.065382944102821392e-04,1.550797771890601213e-04,1.193321388173849707e-04,1.633981188113475976e-04,2.492073288017230322e-04,2.265474535428177070e-04,1.414726517392687444e-04,1.324658445945731664e-04,1.488629359991621142e-04,1.609404157680789150e-04,1.789210994923731788e-04,1.363487039187256391e-04,1.980231953329181596e-04,1.337067621738276691e-04,3.606965046349421000e-04,1.877879627463796845e-04,8.533357371170465335e-05,5.908205942360250087e-05,9.953470860065308863e-05,1.119941175438062708e-04,1.315929161967729997e-04,2.671435461351566974e-04,2.489712720680833523e-04,1.612423143446698132e-04,1.038741701796074278e-04,9.605669076930350926e-05,6.396308411569202944e-05,1.290905611235122644e-04,7.563114125813178682e-05,1.110412325336440696e-04,8.159232072547584137e-05,1.540460737352513797e-04,1.358039501793494410e-04,2.030091461087956425e-04,1.525557718555192429e-04,1.583870694721997078e-04,1.353603124758303992e-04,1.498953375740128653e-04,1.372415903208652386e-04,8.086608540568453998e-05,1.312181014486097968e-04,7.665249683687106667e-05,8.772227163577971760e-05,2.012525322071282384e-04,1.481509606432774868e-04,1.195818903456364701e-04
9.541251735723806473e-05,1.198786656813691513e-04,1.150710778413826689e-04,8.992039953501910251e-05,9.224591001901346840e-05,1.403647958603319553e-04,1.123148266238775385e-04,1.263731893001547254e-04,2.889048358723849633e-04,1.824358843991100143e-04,1.149061572058824134e-04,1.144287588435740607e-04,1.322730889033644597e-04,1.294518779364499026e-04,1.850559461778670091e-04,1.310655327575086339e-04,2.346234708493750260e-04,1.105703789893438751e-04,1.877879627463796845e-04,2.797630309717271204e-04,7.696190835167364733e-05,5.986903995696721785e-05,8.977581821623758878e-05,1.012561861431917021e-04,1.067876319790745201e-04,3.350952108599241286e-04,2.841257337876079139e-04,1.234911475788896611e-04,9.477641116091618822e-05,8.648404088293300566e-05,6.068060104346233028e-05,1.081126934093585619e-04,6.235423099774418682e-05,9.623490693116477143e-05,7.535554651256820471e-05,1.249395278683882869e-04,1.374613634984314864e-04,2.083883059412407635e-04,1.262455047838268883e-04,1.447496016739139582e-04,1.180807078897005736e-04,1.198849524078976844e-04,1.250297174624888320e-04,6.999542103592136099e-05,1.192467139755081130e-04,6.564356623587422346e-05,7.928383001869118143e-05,1.601149443024322747e-04,1.191039779642720113e-04,1.035750917985006690e-04
4.496091339089345435e-05,6.534597618245384636e-05,5.719776242189441825e-05,5.922550223265163550e-05,6.295096632557610158e-05,6.789932121755718668e-05,5.526092143552036929e-05,5.514020082525250912e-05,8.803270706348234869e-05,7.678473338825546834e-05,6.179162074761534291e-05,7.205672847465374395e-05,6.596287246897003867e-05,6.270970236589280778e-05,7.820477666304175295e-05,6.207361591330839219e-05,8.112411571472566136e-05,5.613567316002760171e-05,8.533357371170465335e-05,7.696190835167364733e-05,8.174416584799154464e-05,4.173107850274866476e-05,6.530195612151616538e-05,5.775264710797793920e-05,6.083623535785475175e-05,1.005853911879525821e-04,9.750861874297667023e-05,6.438369862761578373e-05,5.738817738300256685e-05,5.966677857750707955e-05,4.587878395569908738e-05,6.498167439641615978e-05,4.345182374415317846e-05,5.180512235661874311e-05,4.507963552809302841e-05,6.248712672586699622e-05,6.771978156210812952e-05,8.396051954419864020e-05,6.793026039053515165e-05,6.710651530363569020e-05,6.014475279798417890e-05,8.046895399888801415e-05,6.577764397258940962e-05,4.728453463049198027e-05,8.295293741677745014e-05,4.598579190433306404e-05,5.386007881121393921e-05,6.982160234677516791e-05,6.603666933975430638e-05,5.572656699771435862e-05
4.028515909715626433e-05,4.556374834842946616e-05,5.099292918753484647e-05,4.181826524809873868e-05,4.471715064192666612e-05,5.192112600108056783e-05,4.384414593558809279e-05,4.309917018686127565e-05,7.122948600068363149e-05,5.817354319909087831e-05,4.244966825119228287e-05,4.960132987259658618e-05,5.584704522363710026e-05,3.955526909463379966e-05,6.113272953711451282e-05,4.852204098714870713e-05,6.426107468575038221e-05,4.289621941434659287e-05,5.908205942360250087e-05,5.986903995696721785e-05,4.173107850274866476e-05,1.029685129418967695e-04,4.434997820372768047e-05,5.928675040973507767e-05,5.652928128714924017e-05,8.061944181458165963e-05,7.861450233295462779e-05,4.544904097176990658e-05,5.557009738645381203e-05,4.530078691217669952e-05,4.184899409057209012e-05,5.087141822271965436e-05,3.635081122517132312e-05,4.039464105825229888e-05,3.962923914170799204e-05,4.718705095289925594e-05,5.570436393196101093e-05,6.352386418431482835e-05,5.511789762563528040e-05,5.449905104529358319e-05,4.517474325999585238e-05,5.140052278025796249e-05,5.177825375491295414e-05,4.180113729390408481e-05,5.408632670819380698e-05,4.016352171120401104e-05,4.237736722315816348e-05,5.050662080041252143e-05,4.990376516056472330e-05,5.039950933916850800e-05
4.980522606496048130e-05,7.671044969287370708e-05,6.847452136066465081e-05,8.006247803130229340e-05,8.324363693630656969e-05,7.761603607665680906e-05,6.297585363308710828e-05,7.936912928206579809e-05,1.070585910678096636e-04,9.148264080057728973e-05,7.171885572774242988e-05,9.306629350124994880e-05,7.728130924548583464e-05,7.113260504329618154e-05,8.860544950042323440e-05,7.475279842822721158e-05,9.481114820876318484e-05,7.049110537486002841e-05,9.953470860065308863e-05,8.977581821623758878e-05,6.530195612151616538e-05,4.434997820372768047e-05,1.467955441361974375e-04,6.346035108837933545e-05,7.001479959690493429e-05,1.203965352942938530e-04,1.112526019613059542e-04,7.793278477559837270e-05,6.559047216620495229e-05,7.823344268562782778e-05,5.142512505750980174e-05,7.016005206316200144e-05,5.101740410073406554e-05,6.038757525606674298e-05,5.392366734157801283e-05,7.327910984157672599e-05,7.742763533597766450e-05,1.036116055167000754e-04,7.694104094154734686e-05,8.283800109528527541e-05,7.173583477529449283e-05,9.310098402941547366e-05,7.634568418011718498e-05,5.599944617392282382e-05,1.042361000536806551e-04,5.163738909638724471e-05,5.673840704335112378e-05,8.155488847791429958e-05,8.382479993247583870e-05,6.220189908316686722e-05
